x,y,t
-88.81517201570438,-19.295956746203373,p
-88.81517201570438,-19.295956746203373,p
-88.8509444348951,-19.313854623877653,p
-88.8867168540858,-19.331752501551932,p
-88.8867168540858,-19.331752501551932,p
-88.92248927327653,-19.349650379226212,p
-88.92248927327653,-19.349650379226212,p
-88.92248927327653,-19.349650379226212,p
-88.92248927327653,-19.349650379226212,p
-88.92248927327653,-19.349650379226212,p
-88.92248927327653,-19.349650379226212,p
-88.96720479726491,-19.37202272631906,p
-88.96720479726491,-19.37202272631906,p
-88.92248927327653,-19.349650379226212,p
-88.8867168540858,-19.331752501551932,p
-88.8509444348951,-19.313854623877653,p
-88.8509444348951,-19.313854623877653,p
-88.89565995888348,-19.3362269709705,p
-88.89565995888348,-19.3362269709705,p
-88.9314323780742,-19.35412484864478,p
-88.9314323780742,-19.35412484864478,p
-88.96720479726491,-19.37202272631906,p
-88.9314323780742,-19.35412484864478,p
-88.89565995888348,-19.3362269709705,p
-88.9314323780742,-19.35412484864478,p
-88.9314323780742,-19.35412484864478,p
-88.9314323780742,-19.35412484864478,p
-88.8867168540858,-19.331752501551932,p
-88.8867168540858,-19.331752501551932,p
-88.8509444348951,-19.313854623877653,p
-88.8509444348951,-19.313854623877653,p
-88.81517201570438,-19.295956746203373,p
-88.81517201570438,-19.295956746203373,p
-88.81517201570438,-19.295956746203373,p
-88.77939959651366,-19.278058868529094,p
-88.81517201570438,-19.295956746203373,p
-88.8509444348951,-19.313854623877653,p
-88.8509444348951,-19.313854623877653,p
-88.8867168540858,-19.331752501551932,p
-88.8867168540858,-19.331752501551932,p
-88.8867168540858,-19.331752501551932,p
-88.92248927327653,-19.349650379226212,p
-88.92248927327653,-19.349650379226212,p
-88.95826169246725,-19.36754825690049,p
-88.95826169246725,-19.36754825690049,p
-89.00297721645565,-19.389920603993342,p
-89.00297721645565,-19.389920603993342,p
-89.00297721645565,-19.389920603993342,p
-89.03874963564635,-19.407818481667622,p
-89.00297721645565,-19.389920603993342,p
-89.00297721645565,-19.389920603993342,p
-89.00297721645565,-19.389920603993342,p
-89.03874963564635,-19.407818481667622,p
-89.00297721645565,-19.389920603993342,p
-89.04769274044403,-19.41229295108619,p
-89.03874963564635,-19.407818481667622,p
-89.03874963564635,-19.407818481667622,p
-89.03874963564635,-19.407818481667622,p
-89.03874963564635,-19.407818481667622,p
-89.04769274044403,-19.41229295108619,p
-89.08346515963476,-19.43019082876047,p
-89.07452205483708,-19.4257163593419,p
-89.07452205483708,-19.4257163593419,p
-89.07452205483708,-19.4257163593419,p
-89.02980653084867,-19.40334401224905,p
-89.02980653084867,-19.40334401224905,p
-89.02980653084867,-19.40334401224905,p
-88.99403411165795,-19.38544613457477,p
-88.99403411165795,-19.38544613457477,p
-88.99403411165795,-19.38544613457477,p
-88.99403411165795,-19.38544613457477,p
-88.99403411165795,-19.38544613457477,p
-88.95826169246725,-19.36754825690049,p
-88.92248927327653,-19.349650379226212,p
-88.95826169246725,-19.36754825690049,p
-88.99403411165795,-19.38544613457477,p
-89.03874963564635,-19.407818481667622,p
-89.07452205483708,-19.4257163593419,p
-89.10568064366117,-19.452833871290743,p
-89.09182949876694,-19.480487940556895,p
-89.11371440225139,-19.526076322150818,p
-89.17228930841341,-19.520814346690514,p
-89.20804922381184,-19.538737193861014,p
-89.24811477327705,-19.570385248334297,p
-89.25274911805988,-19.561140752824137,p
-89.25274911805988,-19.561140752824137,p
-89.19878674388842,-19.557209774053405,p
-89.16303308692235,-19.539274445409802,p
-89.1319052164148,-19.512115711748887,p
-89.1319052164148,-19.512115711748887,p
-89.09152577299025,-19.5034037881226,p
-89.0468337017827,-19.4809846273181,p
-89.01108004481665,-19.4630492986745,p
-89.01108004481665,-19.4630492986745,p
-89.01108004481665,-19.4630492986745,p
-89.006462823903,-19.47225161646861,p
-89.0018439969522,-19.481453128265517,p
-88.99260152550221,-19.499853732746423,p
-88.98797788128448,-19.509052824869958,p
-89.01908748712586,-19.53622386981987,p
-88.9740973163508,-19.536645257410264,p
-88.99592146369301,-19.58223435596328,p
-88.95093094231893,-19.58261648206767,p
-88.98200257991209,-19.609830937721874,p
-88.94629285391123,-19.591808300041915,p
-88.91058312791037,-19.573785662361956,p
-88.94165316129931,-19.600999308377002,p
-88.91058312791037,-19.573785662361956,p
-88.86560499914829,-19.5741193035379,p
-88.90130843188638,-19.592154405165477,p
-88.94629285391123,-19.591808300041915,p
-88.94663842265301,-19.56892131185016,p
-89.00485125312713,-19.586735340373654,p
-88.99162730550829,-19.568534450508928,p
-88.89339098195947,-19.519040766713797,p
-88.8573483853717,-19.523895883009324,p
-88.91587909090254,-19.518853917069617,p
-88.83549685063258,-19.478373113604505,p
-88.79545441795372,-19.446719094074485,p
-88.78761968877883,-19.350953494651993,p
-88.77842278334475,-19.36927932869465,p
-88.75161223771184,-19.355818472746144,p
-88.72480169207896,-19.34235761679764,p
-88.57648740976268,-19.3479349691058,p
-88.463073821542,-19.439407669822057,p
-88.39904498965208,-19.521370762474763,p
-88.24815728692633,-19.68480826171333,p
-88.02199412791146,-19.77442057773099,p
-87.88876163084593,-19.705506851045477,p
-87.54542562709184,-20.017473136898555,p
-87.30545059816191,-20.107584182354604,p
-87.10545555288866,-20.206409196304236,p
-86.84513446316895,-20.22624406765519,p
-86.6172476072477,-20.353362503689475,p
-86.412277689908,-20.45769626040174,p
-86.15858853732462,-20.545520755560993,p
-85.92054249893118,-20.686023072505694,p
-85.65605509397619,-20.81029743845923,p
-85.45010430448387,-21.011656814591603,p
-85.24685692889236,-21.145436280044546,p
-85.18616197981083,-21.11056332267078,p
-84.93585089844277,-21.363454838444056,p
-84.73868466087521,-21.600866833794242,p
-84.48442469813038,-21.872084031959186,p
-84.26391458795227,-22.02520813381066,p
-83.96647284518995,-22.301892737264158,p
-83.67931704477894,-22.594700272853277,p
-83.41295582371541,-22.979989605009298,p
-83.11859006399959,-23.254039050492384,p
-82.84990080772087,-23.647972287931353,p
-82.50603622438058,-24.00305143909115,p
-82.13215821311309,-24.394488447472465,p
-81.89535323908032,-24.737692718700572,p
-81.48306801327644,-25.253551482594887,p
-81.16247071549188,-25.715333338108863,p
-80.77119912487774,-26.245653547515225,p
-80.4546086110625,-26.747749174565747,p
-80.03507829675681,-27.306312090097066,p
-79.6397613277451,-27.772794145544935,p
-79.17177136001662,-28.44288681825185,p
-78.789990440065,-28.946517631532714,p
-78.3959400898128,-29.453394205815933,p
-77.99584958747418,-29.95595813209514,p
-77.46942888691845,-30.541943067790825,p
-77.08028953873867,-31.096618290862942,p
-76.64761809446841,-31.61279817055774,p
-75.13776295328745,-31.30181201520736,p
-74.6279526581994,-31.89666575309184,p
-73.37189909886398,-31.459480291000922,p
-72.81725611066793,-31.836004012058083,p
-72.43433432664051,-32.45095196879389,p
-72.1393043373741,-32.97501029867415,p
-72.2661925229136,-33.116429492458074,p
-71.86977763231212,-33.73459215156127,p
-71.42346315493685,-34.44869373389025,p
-73.13204535033186,-37.49205390033787,p
-72.53882746228447,-37.97690592003475,p
-74.80215768330717,-42.06718147399887,p
-76.17277532089201,-45.16722614644862,p
-78.29507548773638,-49.191562334267026,p
-80.31930285140248,-51.898387703622305,p
-81.39804548824105,-55.01686564070311,p
-80.5497961968534,-55.625272836922534,p
-81.35644196737515,-58.84047827416589,p
-64.83128863700497,-66.2345369574718,p
-63.02972240043195,-64.66362659137127,p
-61.42904408754808,-63.08786753192116,p
-59.89687008723599,-61.475024014216004,p
-58.39104902635219,-59.70413962567798,p
-56.92533876905934,-57.8881552377231,p
-55.896340437949405,-57.85148570775931,p
-55.82395718579478,-57.612193700355135,p
-54.63702747131521,-57.6579805799726,p
-53.779720283756774,-57.67773592985131,p
-52.99238520986077,-57.7617137864155,p
-52.164398443227554,-57.81532670441409,p
-51.3715519702051,-57.850503523289944,p
-50.62369215652148,-58.020001362470836,p
-49.71315995042516,-58.091670764877506,p
-48.77299562239963,-58.17680803071869,p
-47.99088308422452,-58.342175185046,p
-46.89149123748683,-58.509414569116245,p
-46.066147502991036,-58.62765458636224,p
-45.261094790822376,-58.72245798037069,p
-44.33791039168523,-58.80169788377813,p
-43.62001091061349,-58.83531064613118,p
-42.841285908666976,-58.947598607023664,p
-42.02375152351643,-59.02379877998864,p
-42.02028615853642,-58.98394917214169,p
-41.06404600821663,-59.060130584407986,p
-40.16449263105441,-59.119090427734335,p
-39.11283389653549,-59.14241951714081,p
-38.074038346708576,-59.18870084391682,p
-37.31071420180648,-59.144944165722734,p
-36.56008510586763,-59.07234383920046,p
-35.775614276312645,-59.1309737128977,p
-35.001920413461214,-59.150510089785726,p
-34.24956194048858,-59.201683807601086,p
-33.34694035645744,-59.20782465728237,p
-33.345610851140044,-59.237795183063724,p
-32.28266056132391,-59.1820883188862,p
-31.23773221470828,-59.190853196481854,p
-30.4491764711987,-59.16615636472159,p
-29.60279942768013,-59.126253486602536,p
-28.82824989065978,-59.16415933400813,p
-28.02760398162227,-59.20002374281326,p
-27.20738228821424,-59.18338859499477,p
-26.240324831531204,-59.18513850750874,p
-25.16254514302517,-59.113967668872135,p
-24.082039373661495,-58.97392566879999,p
-24.049298760797974,-59.15092299157445,p
-23.21128137157735,-59.09234516292129,p
-21.52697268494586,-58.92119454240718,p
-20.67909856532814,-58.92088553034294,p
-19.934449825994534,-58.977112637189975,p
-19.101674275053927,-59.35408767371453,p
-18.05083155084316,-59.70560648851041,p
-17.011754147486897,-59.9124678607448,p
-16.00147312544468,-60.02071829603031,p
-15.862417095903606,-60.480134687388144,p
-14.156200593591432,-62.17976932544687,p
-13.409053376765396,-61.936285430718726,p
-11.260095764047783,-65.35750178653758,p
-9.781517353112683,-66.98905447295827,p
-2.679054891833914,-60.11919885631808,p
-5.221997680095129,-52.88523229093237,p
-12.112750834627501,-37.03370659594393,p
-16.477951473480566,-28.075982594171194,p
-21.078989976749973,-19.094771346575207,p
-0.3495076676625266,0.2143464257810262,o
16.60427548763356,-35.10762459401342,p
20.342935172721827,-42.89684944370775,p
24.073789646204517,-50.57888292930581,p
24.16240331139391,-50.53617889322245,p
28.647077249499038,-59.47524783604855,p
32.54308301394826,-67.16575359085601,p
38.68541753715699,-66.50570014385309,p
30.039880119034045,-50.46220840926846,p
26.090093242331793,-42.729016317723676,p
21.651528443141732,-33.729090495825595,p
32.851763531490256,-10.541377202144133,p
40.89780373344336,-12.59328419741389,p
41.08326289272255,-11.979981095262817,p
49.104031040386516,-13.649170777710113,p
57.218545888895434,-15.254050702211067,p
60.671231483441225,-15.453116465604861,p
63.9159532901246,-15.546980545103695,p
68.15439266130858,-15.752219883804573,p
69.42755201313088,-15.063311847102185,p
65.0061838506485,-13.308271152312647,p
60.11826125714209,-11.5941683519729,p
54.98976502424022,-9.922344253687596,p
50.050139786111664,-7.587931224704938,p
44.84057081211624,-6.249345011117511,p
44.43752414517945,-5.499171001818191,p
44.23294734498772,-4.8573007469841,p
44.11649092201682,-4.153418382749059,p
44.10474782318604,-3.6279925434355027,p
44.07625330981246,-3.11044854116963,p
44.10113237987699,-2.605618000249194,p
44.08584928582511,-1.9900020984177422,p
44.02530505279701,-1.280978296191601,p
43.78964694398446,-0.7641882793381276,p
43.628948998425045,-0.15409525082061232,p
43.33958135258772,0.4964821744007599,p
42.9944075345909,0.9406486630513682,p
42.39167195104233,1.482875022860362,p
41.99269580852163,2.0038169568093065,p
41.579837212922136,2.470479818333065,p
41.2169305447313,2.851336060809292,p
40.94786208692518,3.399256370012524,p
40.798469197430364,3.980830185175206,p
40.567369131523535,4.493223965537122,p
40.33938944311865,5.571141354491943,p
40.18386529180677,6.0408527999784924,p
39.98552557452678,6.422501816191527,p
39.77843451427731,6.89346734420237,p
39.653216353659666,7.383144851872537,p
39.51220983857553,7.8688599604790275,p
39.250655160156086,8.263893245959949,p
39.063715755842715,8.76459316893749,p
38.928325101218306,9.188529005817546,p
38.82217397269658,9.683736979895503,p
38.657853570652435,10.178952249575723,p
38.35478149174785,11.18844778601768,p
38.18744910922096,11.622197335422772,p
38.0061712493127,12.116761929278702,p
37.825038457648326,12.588550566917291,p
37.69615028037345,13.010733075966574,p
37.473941456285644,13.593475559177717,p
37.26742427729461,14.077049302509764,p
37.133906277592935,14.490402569150188,p
36.98617522969825,14.981515504102099,p
36.76809686980201,15.573784351707621,p
36.591435952293786,16.070155596782325,p
36.44125555146799,16.563882864282057,p
36.236874450418064,17.111880077465003,p
36.012625560368676,17.565985169914367,p
35.882480470495366,17.995590351794355,p
35.44267820542826,19.037550999554334,p
35.300577632566764,19.474196323596324,p
35.080752837400226,20.040002544643535,p
34.898841704741244,20.442135887829586,p
34.73242414579415,20.887431832559958,p
34.51611153692379,21.404641314733883,p
34.32721765285395,21.807104958341224,p
34.29417265793055,22.421055175573617,p
34.162694144696374,22.953669768022564,p
34.059790169709274,23.432449757858784,p
33.81824051721972,24.014652809827343,p
33.70070440133605,24.511094316316157,p
33.51621883976351,25.073000213229395,p
33.00506247601699,25.984390091447626,p
32.99293417442673,26.58443690736442,p
32.84975762664431,27.19465746769145,p
32.70200809050934,27.673738372568867,p
32.606585564641705,28.222531280634993,p
32.54339504623896,28.848051234167457,p
34.0980544280262,30.970774463894763,p
35.61574672440874,33.12426858481383,p
37.113692558548365,35.33316088200708,p
39.01056345607803,37.11132870257549,p
40.394253722046905,39.2998617456335,p
41.395066181632856,41.610658509597414,p
42.518705491208244,43.82213014114105,p
41.99045107963395,44.33520762858658,p
43.12794907691031,46.57795667157398,p
44.11770407829627,48.809860411539674,p
44.91940194747184,51.07664997425193,p
44.10431168007083,51.750950363167966,p
43.50242904649267,52.29019540030786,p
43.43157544721892,52.20605404620683,p
42.075879834777034,51.86385847834397,p
40.63420906018848,51.46197430426205,p
39.06041588222386,51.021313721537915,p
37.69258760424849,50.569793870152374,p
36.23448685949895,50.072113568289716,p
34.989748092063955,49.39412481434881,p
33.68775318260135,48.62650681768146,p
32.36611657711581,47.81587508058865,p
30.93758853838276,47.056491028624166,p
29.403880894264905,46.40026927119969,p
28.58733436054833,46.43317455279404,p
27.912961250625447,46.6614103872717,p
27.075205127209504,47.033495586341196,p
26.374210958774007,47.16115955271275,p
25.82341412375186,47.470441957474144,p
24.913850784803547,47.747825361182024,p
24.00229967899564,47.76101696064861,p
23.284421667609816,48.054987978495944,p
22.74857328226677,48.315991474890446,p
22.26427444029458,48.4019979432999,p
21.885462696957294,48.46787472045062,p
21.51095685669274,48.539926513136464,p
21.013793688190713,48.67433977265427,p
20.61668734474174,48.80390360324287,p
20.232949629117343,49.01110914244322,p
19.81488658905133,49.185346050659064,p
19.238475465463893,49.46179221514512,p
18.76056249888261,49.713526401107096,p
18.21514633808318,49.92065610218881,p
17.48043100908351,50.23137639341781,p
16.906355080057573,50.44289708008366,p
16.3385736422733,50.64491594658824,p
15.538529624903372,50.91313507985081,p
14.816713153856837,51.185888937195294,p
14.177736455070962,51.38206357437487,p
13.563111941916628,51.56294928505222,p
12.803887179284594,51.742014760378744,p
12.148678028946643,51.91513417890016,p
11.502320868301782,52.12866680420939,p
10.725948102199519,52.32026911687085,p
10.181201842628305,52.535098113900624,p
9.629188237792683,52.6737176384295,p
8.806765840416224,52.89454721739964,p
8.25384899526969,53.09911412055661,p
7.352316806105733,52.30808405109702,p
6.647349885293076,52.30654914733666,p
5.928640882171662,51.642558049229635,p
5.215384037242551,51.5234497146973,p
4.355448244628363,50.8361696827855,p
3.6203297348429957,50.768718056705964,p
2.9073747544111814,50.03801165515558,p
2.216939132257272,49.848038116236424,p
1.5299594652624553,49.13825881324504,p
0.9415075417392547,48.86722074713118,p
0.2553861404255271,50.44070408270192,p
-0.4521748405237018,49.23423891292972,p
-1.0398560149048561,50.279587053979945,p
-1.6580299664048532,49.52698851068349,p
-2.3842886143280735,50.22296734756896,p
-3.2569307439467297,53.72541996253125,p
-4.2632642385175865,57.77143642783106,p
-4.508170829274855,61.37311947354784,p
-5.768476767261172,65.42959290923454,p
-6.610284764507766,65.35416735080061,p
-7.845002989315919,68.7657807644079,p
-8.148257512915295,71.53925091818937,p
-10.02262554508628,76.03983284380189,p
-11.472923759085967,78.96261951451018,p
-12.489036073893535,78.8123918854126,p
-21.7463023732473,75.37816535701323,p
-22.334771619669837,73.30960666172635,p
-21.773114804441036,71.44224445210898,p
-22.120475308278152,69.38930842787589,p
-22.348065015314504,67.16271738894986,p
-22.537773984054418,64.94722630820918,p
-23.360706155627582,64.65928140245298,p
-24.218348532192707,64.12245886687676,p
-25.09451948846078,63.61661759952175,p
-26.056754643533235,62.83282255640549,p
-25.946618705831916,62.5645501664235,p
-26.890238988972925,62.049075186648196,p
-27.582850143080297,61.58310604838221,p
-28.31990746996203,61.25069899455371,p
-28.971111983677954,60.62731081569858,p
-29.69655849742099,60.2782549532451,p
-30.66375335450411,59.68374198717719,p
-30.641046054364157,59.63919562346079,p
-31.441700478402108,59.1111676152119,p
-31.944249614942205,58.84311309611791,p
-32.02749069352338,58.752701300284215,p
-31.93401648363091,58.848626525855714,p
-31.83792645855709,58.86623797285082,p
-31.699388521100754,58.80434105349223,p
-31.553939949424244,58.80263711575547,p
-31.361269213032447,58.85960408446231,p
-31.370618553263185,58.87728429479052,p
-31.156370127126166,58.9674980468106,p
-30.962815880562573,59.14747344498802,p
-30.729407122237884,59.30186887451712,p
-30.357552038918403,59.491583819343305,p
-29.90294150523512,59.697209070480795,p
-29.430478495150115,59.91849398464677,p
-28.990828941204818,60.208222077431785,p
-29.04252807707763,60.31651427174884,p
-28.536012645932338,60.632968034602676,p
-28.05419254094465,60.86641016702674,p
-27.566358919042504,61.08688052746154,p
-27.1395611655549,61.417852318663215,p
-26.604446515607844,61.64930622954953,p
-26.050421175389882,61.926464724121075,p
-25.399862352556937,62.247319352773566,p
-24.716384151412747,62.615591849455534,p
-24.118566994307024,62.98477113938684,p
-23.494376907442234,63.32411926544112,p
-22.886793845261494,63.68160752746246,p
-22.920256779452437,63.77584251053846,p
-22.310037946675912,64.1372938692816,p
-21.46022480990432,64.4229573883323,p
-20.535848325919986,64.86621840818215,p
-19.716472267371884,65.26246386351788,p
-19.016147780529657,65.57088739068139,p
-18.3535658667999,66.02609908715661,p
-18.393146824294707,66.17078269992527,p
-17.50397565150205,66.59354368057936,p
-16.781542323598078,67.01294174833355,p
-16.054262092472925,67.38279950054225,p
-15.326524203521803,67.54880547673501,p
-14.515778028917026,68.14290363150889,p
-13.842307426406844,68.86087550533776,p
-13.171327410876232,70.00634122799696,p
-13.527288302845387,71.94391492811485,p
-12.850677791409817,72.06492502844176,p
-12.24717594555574,74.16335243363224,p
-11.829335983836085,76.12117379875967,p
-11.382634987927794,78.12702961366011,p
1.66245892087574,79.69888637190267,p
2.3428505038003804,75.06594098111805,p
3.141136334507184,72.35995131235826,p
3.617229430121257,69.01008100865371,p
3.9994522872838965,64.33703700649724,p
4.411149135000919,61.248964035849276,p
4.652490192058671,56.48245566548575,p
4.948042314215638,53.00922841437442,p
5.562404975419694,52.67226659900715,p
5.917013970230158,51.2510695431778,p
6.441494405946454,50.84090754577255,p
7.09445262049681,50.93096160491445,p
7.529226331477396,50.014968415579474,p
7.868148101853471,49.00717923607951,p
8.572021549638084,49.79812115527143,p
8.925000786683594,48.60356416000631,p
9.701895651627577,49.53045121228017,p
10.189298495179596,48.67156121018688,p
10.769291771764161,48.49046784233441,p
11.346020815992357,48.63180932387201,p
12.015456648262697,48.54776920408109,p
12.544133679919714,48.50258943378368,p
13.094124820471269,48.3316026393682,p
13.675495048623867,48.39454670357314,p
14.209210888532061,48.16281682892856,p
15.09431277874521,48.6938556025365,p
15.684151861814,48.63894618760483,p
16.492132962406192,49.12602234153368,p
16.48236591777248,49.0976567842657,p
17.53403390053114,49.61708461890843,p
18.08279662467101,49.3829365873346,p
18.927951065416046,49.991891411391286,p
19.537240972079495,49.859362575841025,p
20.26258898912381,50.223041383871035,p
21.1634009231817,50.19076950668969,p
21.75555270948415,49.90980301612437,p
22.335152187557018,49.64792112206403,p
23.07470825603001,49.43473049945754,p
23.653322638391106,49.18858186952014,p
24.397587479137883,48.95136399759401,p
24.882733268285918,48.7470572232447,p
25.44211009792512,48.497470320510786,p
26.0493364901293,48.2138196221883,p
26.62849530918688,47.93666568397618,p
27.345829293989812,47.62823057990337,p
27.862306987973053,47.4276233067185,p
28.40659779700876,47.250537794818364,p
29.06173916550626,47.009126687242016,p
29.178809444198084,47.19539141779243,p
29.937799168678346,46.81708716708656,p
30.49139133297205,46.66880314236158,p
31.05309930343679,46.66562386159181,p
31.613544600470686,46.512844130399735,p
32.33614409674105,46.27559444118049,p
32.78477118749576,45.95393501978359,p
33.460329020399534,45.85571957697546,p
34.25098298916169,45.699822638601084,p
35.591900725104175,46.33328031138118,p
36.85583433869731,46.954373449626395,p
37.62809118650257,47.92453805474136,p
38.93746556724344,48.48805908639769,p
39.5493109473378,47.98360299449165,p
41.083016275932124,48.28218972734237,p
42.36568843031048,48.71639712790816,p
43.72312809331419,49.12762046341089,p
45.188434739316875,49.37363752460209,p
45.92236964156337,50.16593769452787,p
47.24573654035422,50.28169235882652,p
47.79671433547371,49.724192990123356,p
48.346729527364936,49.18331704030001,p
49.06191866724341,48.43293773193767,p
49.83808431669583,47.85724317662489,p
48.58374507880269,45.701848837438604,p
47.342081128768385,43.595140080025594,p
45.88777141981172,41.30903735523098,p
44.393427099119684,39.17738902329221,p
42.960840420653895,37.00921900972764,p
41.360161722322644,34.90391228322775,p
39.63712460492467,32.780189566975565,p
37.94535975729818,30.751922113852327,p
36.145631255941915,28.625036930357147,p
34.24040263102987,26.460003314653385,p
33.98238527313479,25.637161515806593,p
34.031215533964115,25.147592747372027,p
34.18368288568353,24.5387446754046,p
34.26379225446213,24.003408376624005,p
34.30367300156976,23.517879838238997,p
34.48618639142086,23.06232269112983,p
34.54794445960932,22.61811251598938,p
34.71810881553323,22.14404943762086,p
34.88995964147633,21.598180127157715,p
35.078634163819785,21.16649109806631,p
35.2202400197472,20.72572496194993,p
35.39832642911795,20.291506518509753,p
35.583347847857,19.85441756874785,p
35.6853748091592,19.455181773593928,p
35.88879171184955,18.9824512336953,p
36.24470217157528,18.165430132394143,p
36.39167981591032,17.746865990776516,p
36.58223502149434,17.341823821530465,p
36.69538416287458,16.901853407466607,p
36.80398002778454,16.484931911997048,p
36.93732778487582,15.9725919478983,p
37.098811790801065,15.611212007348495,p
37.311641954830904,15.110245496067538,p
37.45522706783538,14.65813164914396,p
37.62847761047963,14.22516489627794,p
37.73297586998441,13.849849628994697,p
37.889280427026776,13.343702276295847,p
37.98285693646713,12.973257972463504,p
38.18657862937877,12.542430336388781,p
38.37202227842002,12.015766621445271,p
38.527879471156716,11.634467671125664,p
38.656882659365515,11.25939570840231,p
38.785217773586645,10.795691550010009,p
39.043073508819965,9.875513449191685,p
39.224614548735865,9.372580469610812,p
39.35374333826365,8.936408083463927,p
39.50560689057158,8.56229488932794,p
39.608462264290296,8.003103638401933,p
39.741261825355146,7.514531454787005,p
39.85226686638062,7.057278861072213,p
40.00632171524789,6.613302185701818,p
40.12620912952037,6.090259099931818,p
40.26098385665146,5.705100304222635,p
40.40005502660522,5.253864282277056,p
40.68120057352729,4.744178787619375,p
40.85141394553311,4.370325037769835,p
41.01755329496958,4.000884067727643,p
41.18974504059647,3.51273761534561,p
41.36613776018044,3.021663033946902,p
41.53751165874194,2.512195844132567,p
41.778077107797124,2.1052459435926125,p
42.02668819690356,1.6349181585464572,p
42.26812781266556,1.2410138821079646,p
42.41621840834533,0.8189729153276863,p
42.56047599342165,0.25179246012976647,p
42.797629548158866,-0.28269489954374355,p
42.97718263727772,-0.8596681084768183,p
43.16343587579967,-1.3203666364788662,p
43.331224839746895,-1.8608662419099702,p
43.586183177407335,-2.3420514240154224,p
43.711277109473244,-2.8898676169230164,p
43.82082682446981,-3.424877509777768,p
43.96295537682056,-3.9744146000260328,p
44.22482985762792,-4.6594646273358595,p
44.48530497721341,-5.195383243885672,p
44.624495207402326,-5.690623124831257,p
44.99328114834095,-6.3115713171353045,p
45.211710457325815,-7.32009469265859,p
45.44405284740514,-7.8602938357312775,p
45.752441643890705,-8.45504626776884,p
50.70562485706974,-9.386483896749684,p
50.58094934168574,-10.027286687103278,p
55.44489053156261,-11.73675099605863,p
60.363324161813274,-12.790273954906395,p
65.08236964706599,-14.699456947950162,p
61.87096613492337,-14.815382107420161,p
58.53151503840206,-14.859921884419169,p
54.812992021045346,-15.363876454037564,p
51.40913386459097,-15.14674490054353,p
47.921515024848965,-14.792680868758028,p
36.461448330275836,-11.696556920222807,p
28.237813496035315,-9.858447063792438,p
-0.3235466566489641,0.17949250951300652,o
30.340085620395726,-12.729208260827251,p
30.502060892457052,-12.337488725133722,p
37.65115627831006,-14.656775114172353,p
45.57841118006689,-17.13795149231245,p
52.848248367006995,-19.88064492676381,p
60.347675341963566,-21.771207278764233,p
63.700144056229185,-22.040766883701096,p
65.44505305907644,-21.59686373832343,p
68.88192612730896,-21.760483259590714,p
71.97886756326086,-21.594827180722636,p
72.27221191195451,-20.59587602750788,p
68.18305900274571,-18.394827963338603,p
64.2857130163282,-16.349260150921065,p
60.3554332701082,-14.545146536935668,p
55.689032254662585,-12.546253193749177,p
51.36593989171054,-10.882902365330398,p
47.11538965065912,-9.265306166539679,p
47.12583922761263,-8.68327676461551,p
46.92676207563438,-7.98205297549831,p
46.808940956551005,-7.2855601622068225,p
46.75568997128537,-6.705409707001454,p
46.459644948803486,-6.079339906163539,p
46.367632063374266,-5.371564122773326,p
46.14306695681658,-4.679748099563475,p
46.03487209892445,-4.039454098693655,p
45.953421888577964,-2.756334846459632,p
45.77016985320658,-2.0990592913180492,p
45.293716780782155,-1.5490260700832803,p
45.08004793045598,-1.0411624662333927,p
44.852266820517826,-0.4355495022514646,p
44.57644718855621,0.15598292556284774,p
44.341878660576164,0.8187743185650618,p
44.16906110830451,1.7409835514347616,p
43.86587574368588,2.2943324383928694,p
43.605766577323664,2.843237766011301,p
43.33888115623781,3.385860779760722,p
43.03740063357928,3.896837004451239,p
42.89070342714894,4.401457655623585,p
42.71731214803817,4.817226153760598,p
42.56537952268321,5.354433203259721,p
42.44740390520506,5.88635574910784,p
42.283261439165514,6.410343485618776,p
42.126124094146185,6.910454784632821,p
41.98053712077563,7.365075001742915,p
41.804168221531825,7.903774944969711,p
41.6642332991529,8.478066747486864,p
41.57870781468067,8.948595668897989,p
41.39994933771296,9.628211047413506,p
41.29980178345923,10.103250095898433,p
41.19787167312756,10.562739587556441,p
41.03715790784981,11.107462034006124,p
40.720671876571494,12.135019473944244,p
40.61585994612859,12.695925188693368,p
40.507941715920495,13.24189876872592,p
40.387958583454015,13.706626022754731,p
40.205312185787534,14.213868196726773,p
40.03871683036293,14.774494606293484,p
39.87525708941435,15.417480479894339,p
39.731558768411816,15.901115497845554,p
39.59357656387324,16.4612422249965,p
39.62454603077398,17.01316087493668,p
39.44046341011448,17.54369716766926,p
39.292732940708504,18.00037887534786,p
39.07713583428688,18.661284069003724,p
38.95973215674394,19.18669129495312,p
38.7332907545254,19.84866512650659,p
38.54173599270156,20.420100321189338,p
38.2799306394114,21.104588462759,p
37.77773080515731,22.186142772068944,p
37.59912092399975,22.669476581708686,p
37.309789105035165,23.32262193161897,p
37.47163459608812,23.422151007902354,p
37.026080352010624,24.536698061751686,p
36.84166172800777,25.087621418064945,p
36.66703971718634,25.611924947638737,p
36.47248811538187,26.1362397066388,p
36.41184173756788,26.771478887481052,p
36.25671598375059,27.45551284165436,p
36.27330721494101,28.180147621518685,p
37.65681997288419,30.293154702714357,p
39.21081030418175,32.23950841240388,p
40.63044979557024,34.119826547227134,p
41.91985637934222,36.067927971912454,p
43.17179570242705,38.22997598957891,p
44.343478695907756,40.28507499068456,p
